"id","latlng","typeroute","adresse","commune","codepostal","hdebut","hfin","saufjour","services","carburants","activite"
"67190008",,"R","10 boulevard Clémenceau","MUTZIG","67190","01:00","01:00",,"Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Restauration à emporter|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Lavage haute-pression|Piste poids lourds","","O"
"67170005","48.75539,7.68952","R","route de brumath","BERNOLSHEIM","67170","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"66450001","42.6409690946,2.87737558668","R","Lieu dit La Devèze","POLLESTRES","66450","09:00","19:00","Dimanche","Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Automate CB|Vente de gaz domestique","E10|Gazole|SP95","O"
"67000019","48.58697,7.7617","R","1 Rue Saint-Léon","STRASBOURG","67000","01:00","01:00",,,"","O"
"67200007","48.56299,7.70971","R","Rue d'Ostwald","STRASBOURG","67200","01:00","01:00",,"Automate CB|Vente de gaz domestique|Carburant qualité supérieure","","O"
"67110002","48.93455,7.66073","R","16 Faubourg de Niederbronn","REICHSHOFFEN","67110","01:00","01:00",,"Vente de gaz domestique","E10|Gazole|SP98","O"
"67170004","48.71916,7.7066","R","Avenue de Strasbourg","BRUMATH","67170","06:00","22:00",,"Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Station de gonflage|Piste poids lourds|Toilettes publiques|Relais colis|Vente de gaz domestique|Station de lavage|Lavage multi-programmes","E10|Gazole|SP98","O"
"66660001","42.51425,3.10653","R","Route de la gare","PORT-VENDRES","66660","01:00","01:00",,"Automate CB|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Station de lavage|Station de gonflage","Gazole|SP98|SP95","O"
"66500003","42.62213,2.43587","R","avenue Guy Malé","Prades","66500","01:00","01:00","Dimanche","Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression","E10|Gazole|SP98|SP95","O"
"67000011","48.58715,7.76053","R","9 Avenue d'Alsace","Strasbourg","67000","01:00","01:00",,"Toilettes publiques|Boutique alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","Gazole|SP98|SP95","O"
"67220001","48.3402785078,7.31550950169","R","10 Route du Haut Koenigsbourg","VILLé","67220","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole|SP98","O"
"67210001","48.46474,7.48934","R","14 Rue du Général Leclerc","Obernai","67210","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Restauration à emporter|Toilettes publiques|Vente de pétrole lampant","E10|Gazole|SP98","O"
"67160002","49.0294150777,7.95993024022","R","6a Allée des Peupliers","WISSEMBOURG","67160","01:00","01:00",,,"Gazole|SP98|SP95","O"
"67120005","48.5274071818,7.56838236649","R","15 rue de la Gare","DUTTLENHEIM","67120","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"66700003","42.5497821356,3.0410629621","R","Avenue du 8 mai 1945","ARGELèS-SUR-MER","66700","01:00","01:00",,"Automate CB|Toilettes publiques|Relais colis|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|GPL|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Location de véhicule|Piste poids lourds|Baie de service auto","Gazole|E85|SP98|GPLc|SP95","O"
"67210003","48.46185,7.47535","R","202 Rue du Général Gouraud","Obernai","67210","01:00","01:00",,"Vente de gaz domestique|Vente de fioul domestique|Station de gonflage|Lavage multi-programmes|Piste poids lourds|Automate CB|Station de lavage","Gazole|SP98|SP95","O"
"66430001","42.72181,2.93326","R","Route de Torreilles","Bompas","66430","01:00","01:00","Dimanche","Automate CB|Toilettes publiques|Douches|Espace bébé / change|Laverie|Relais colis|Restauration à emporter|Restauration sur place|Bar|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|GPL|Carburant qualité supérieure|Aire de camping-cars|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Location de véhicule|Piste poids lourds","Gazole|SP98|SP95","O"
"67170003","48.73308,7.71564","R","Rond-Point du Tilleul","BRUMATH","67170","01:00","01:00",,"Vente de gaz domestique","Gazole|SP98|SP95","O"
"67140002","48.415639867,7.47595173515","R","2 Route de Bourgheim","GERTWILLER","67140","01:00","01:00",,"Automate CB|Vente de gaz domestique|Lavage haute-pression|Boutique alimentaire|Boutique non alimentaire|Vente de pétrole lampant|Station de gonflage|Lavage multi-programmes|Location de véhicule","Gazole|SP98|SP95","O"
"66650002","42.48173,3.12928","R","RN 114 ZAC DE LA RECTORIE","BANYULS-SUR-MER","66650","01:00","01:00","Dimanche",,"Gazole|SP98|SP95","O"
"66420003","42.82399,3.03486","R","Avenue du Roussillon","LE BARCARèS","66420","00:00","23:00",,"Automate CB|Boutique non alimentaire|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Vente de gaz domestique","Gazole|SP98|SP95","O"
"66420002","42.78737,3.0349","R","Boulevard du 14 Juillet","LE BARCARèS","66420","07:00","19:00","Dimanche","Automate CB|Toilettes publiques|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto","Gazole|SP98|SP95","O"
"66700001","42.5572905542,3.01009167357","R","ROUTE DE PERPIGNAN","ARGELèS-SUR-MER","66700","01:00","01:00","Dimanche","Automate CB|Vente de gaz domestique","E10|Gazole|SP95","O"
"67250001","48.93585,7.88082","R","5 place Charls de Gaulles","SOULTZ-SOUS-FORêTS","67250","07:45","19:00","Dimanche","Toilettes publiques|Vente de gaz domestique|Station de gonflage","Gazole|SP98|SP95","O"
"67230003","48.3622505169,7.57332012505","R","RN83 Route de Lyon","HUTTENHEIM","67230","01:00","01:00",,"Automate CB|Boutique alimentaire|GPL|Carburant qualité supérieure|Station de gonflage|Piste poids lourds|Toilettes publiques|Restauration à emporter|Restauration sur place|Bar","E10|Gazole|SP98|GPLc","O"
"67116002","48.65129,7.75176","R","11 Rue du Général de Gaulle","Reichstett","67116","01:00","01:00",,"Automate CB|Vente de gaz domestique|Vente de fioul domestique|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression","Gazole|SP98|SP95","O"
"67000012","48.60002,7.77939","R","59 Rue Boecklin","STRASBOURG","67000","06:30","21:30",,"Toilettes publiques|Boutique alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","Gazole|SP98|SP95","O"
"66500001","42.62524,2.4281","R","Grande Rocade","Prades","66500","01:00","01:00","Dimanche","Automate CB|Toilettes publiques|Douches|Espace bébé / change|Laverie|Relais colis|Restauration à emporter|Restauration sur place|Bar|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Vente de fioul domestique|Vente de pétrole lampant|GPL|Carburant qualité supérieure|Aire de camping-cars|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Location de véhicule|Piste poids lourds","E10|Gazole|SP98|SP95","O"
"66600001","42.7577057024,2.86563291839","R","Avenue de l'aéroport","RIVESALTES","66600","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression","E10|Gazole|E85|SP98|SP95","O"
"66750001","42.6355120543,3.03407473298","R","74 BOULEVARD DESNOYER","SAINT-CYPRIEN","66750","07:00","21:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Vente de gaz domestique|Station de lavage","E10|Gazole","O"
"66420001","42.78737,3.0349","R","BOULEVARD DU 14 JUILLET","LE BARCARèS","66420","01:00","01:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"66680001","42.66306,2.84553","R","Rue Couloumine","Canohès","66680","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage|Lavage haute-pression","Gazole|SP98|SP95","O"
"67110001","48.93342,7.66915","R","15 Rue des Cuirassiers","REICHSHOFFEN","67110","01:00","01:00",,,"E10|Gazole|SP98|SP95","O"
"67190004","48.53124,7.47107","R","ESPACE ATRIUM","Mutzig","67190","01:00","01:00",,"Station de lavage|Lavage multi-programmes|Lavage haute-pression","Gazole|SP98|SP95","O"
"66820001","42.55668,2.38437","R","Avenue Clemenceau","VERNET-LES-BAINS","66820","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de pétrole lampant|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Aire de camping-cars|Location de véhicule","Gazole|SP98|SP95","O"
"67118002","48.52233,7.6925","R","RUE DU FORT","GEISPOLSHEIM","67118","01:00","01:00",,"Automate CB|Toilettes publiques|Vente de gaz domestique|Vente de fioul domestique|GPL|Station de lavage|Lavage multi-programmes|Lavage haute-pression","Gazole|SP98|GPLc|SP95","O"
"67100007","48.57063,7.76397","R","10 Rue du Landsberg","STRASBOURG","67100","06:30","21:00",,"Restauration à emporter|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Station de lavage|Relais colis|Station de gonflage","Gazole|SP98|GPLc|SP95","O"
"67120004","48.52668,7.59899","R","4 Route de Schirmeck","DUPPIGHEIM","67120","06:00","22:00",,"Toilettes publiques|Carburant qualité supérieure|Lavage multi-programmes|Boutique alimentaire|Baie de service auto","E10|Gazole|SP98","O"
"67202001","48.58609,7.66681","R","RN 4 - ROUTE DE SAVERNE","WOLFISHEIM","67202","07:00","20:00",,"Automate CB|Boutique alimentaire|Carburant qualité supérieure|Piste poids lourds|Restauration à emporter|Vente de gaz domestique","E10|Gazole|SP98","O"
"67120003","48.54151,7.50355","R","33a Route de Dachstein","Molsheim","67120","08:00","20:00","Dimanche","Vente de gaz domestique","Gazole|SP98|SP95","O"
"67150001","48.41494,7.63557","R","ROUTE DE LYON","Erstein","67150","01:00","01:00",,,"E10|Gazole|SP98","O"
"66530002","42.76022,2.95514","R","RD 83 borne 12","CLAIRA","66530","08:00","19:00",,"Automate CB|Toilettes publiques|Boutique non alimentaire|Restauration à emporter|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Piste poids lourds","E10|Gazole|E85|SP98|SP95","O"
"67160001","49.0268909254,7.94643951956","R","33 rue de la Pépiniére","WISSEMBOURG","67160","01:00","01:00",,,"Gazole|SP98|SP95","O"
"67110005","48.89784,7.66121","R","2 Grand'Rue","Gundershoffen","67110","07:30","19:30","Dimanche","Location de véhicule|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|GPL|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto","","T"
"67130001","48.4763891483,7.2168728648","R","89 Rue de l'Eglise","SCHIRMECK","67130","08:00","19:00","Dimanche","Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage","","O"
"67170006","48.70928,7.70777","R","186 Avenue de Strasbourg","BRUMATH","67170","01:00","01:00",,"Automate CB|Vente de gaz domestique|Vente de fioul domestique|Lavage haute-pression|Toilettes publiques|Station de lavage|Piste poids lourds","E10|Gazole|SP98","O"
"67190002","48.5343980837,7.40238902315","R","ROUTE EXPRESS VALLEE LA BRUCHE","GRESSWILLER","67190","05:00","21:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Station de gonflage|Piste poids lourds|Restauration sur place|Bar|Vente de gaz domestique","E10|Gazole|SP98","O"
"67000017","48.588549286,7.74841259873","R","1 rue Saint Léon","STRASBOURG","67000","01:00","01:00",,,"","O"
"66740002","42.5479882315,2.94124153864","R","Zone Artisanale CD 618","LAROQUE-DES-ALBERES","66740","01:00","01:00",,"Automate CB|Vente de gaz domestique|Carburant qualité supérieure|Vente de fioul domestique","","O"
"67140003","48.4100385609,7.45486903911","R","15 Quai de l'Abattoir","BARR","67140","01:00","01:00",,"Automate CB|Station de gonflage|Station de lavage|Lavage multi-programmes|Lavage haute-pression|Location de véhicule","Gazole|SP98|SP95","O"
"66740003","42.5479340515,2.94103392299","R","ROUTE D ARGELES","LAROQUE DES ALBERES","66740","01:00","01:00",,"Automate CB","E10|Gazole|SP98|SP95","O"
"67230005","48.37378,7.59685","R","Rue de Strasbourg","Benfeld","67230","01:00","01:00",,,"E10|Gazole|SP98|SP95","O"
"67230002","48.33836,7.5412","R","40 Route de Strasbourg","KOGENHEIM","67230","01:00","01:00",,"Boutique alimentaire|Carburant qualité supérieure|Station de gonflage|Vente de gaz domestique|Toilettes publiques|Restauration à emporter","","O"
"67151001","48.42598,7.65876","R","Rue du Printemps","ERSTEIN","67150","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Automate CB|Toilettes publiques|Espace bébé / change|Laverie|Restauration à emporter|Bar|Vente de fioul domestique|GPL|Station de gonflage|Location de véhicule","E10|Gazole|SP98|GPLc|SP95","O"
"67200003","48.57307,7.71737","R","68 Route de Schirmeck","STRASBOURG","67200","01:00","01:00",,"Boutique alimentaire|Boutique non alimentaire|Carburant qualité supérieure|Lavage multi-programmes|Station de gonflage|Baie de service auto|Restauration à emporter|Vente de gaz domestique","E10|Gazole|SP98","O"
"67210002","48.45959,7.49509","R","8 Rue du Maréchal Juin","OBERNAI","67210","06:00","22:00",,"Toilettes publiques|Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|GPL|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","E10|Gazole|SP98|GPLc","O"
"66962002","42.68628,2.88278","R","2130, avenue du Languedoc","Perpignan","66000","01:00","01:00",,"Automate CB|Vente de pétrole lampant|GPL|Station de gonflage|Piste poids lourds|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique","Gazole|SP98|GPLc|SP95","O"
"67000022","48.5249055616,7.78351","R","6 Rue du Rheinfeld","STRASBOURG","67000","05:30","21:00","Dimanche","Toilettes publiques|Restauration à emporter|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de gonflage|Piste poids lourds","E10|Gazole","O"
"67211001","48.4668,7.49579","R","67 Boulevard de l'Europe","OBERNAI","67210","01:00","01:00",,"Automate CB|Vente de gaz domestique|Carburant qualité supérieure","E10|Gazole|SP98|SP95","O"
"67240004","48.77583,7.8172","R","91, rue Principale","GRIES","67240","05:30","23:00",,"Automate CB|Vente de gaz domestique","Gazole|SP98|SP95","O"
"67190001","48.53751,7.4489","R","Rue du Mattfeld","MUTZIG","67190","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique","E10|Gazole|SP98","O"
"67000010","48.56892,7.71019","R","169 Route de Schirmeck","STRASBOURG","67200","06:00","21:00",,"Toilettes publiques|Boutique alimentaire|Vente de gaz domestique|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","","O"
"67202002","48.5887886629,7.67089619218","R","1A RUE HANS ARP","WOLFISHEIM","67202","01:00","01:00",,"Vente de gaz domestique","Gazole|E85|SP98|SP95","O"
"66700005","42.57394,3.03737","R","Chemin du Littoral","ARGELES SUR MER","66700","07:30","17:00","Samedi|Dimanche","Automate CB|Boutique alimentaire|Carburant qualité supérieure|Station de gonflage|Station de lavage|Lavage haute-pression","Gazole|SP95","O"
"66690001","42.5503,2.97387","R","CD 618 LIEU DIT COULOUMES","SAINT ANDRE","66690","01:00","01:00",,"Vente de gaz domestique|Automate CB|Boutique alimentaire|Boutique non alimentaire|Location de véhicule","E10|Gazole|SP95","O"
"67110003","48.93389,7.65898","R","3 Rue Gaston Fleischel","Reichshoffen","67110","01:00","01:00",,"Automate CB|Vente de gaz domestique|Station de lavage","Gazole|SP98|GPLc|SP95","O"
"66510001","42.46292,2.63868","R","Route d'Amélie les Bains","Arles-sur-Tech","66150","01:00","01:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de fioul domestique|GPL|Carburant qualité supérieure|Lavage multi-programmes|Lavage haute-pression|Station de gonflage|Baie de service auto|Piste poids lourds","E10|Gazole|SP98|SP95","O"
"67200004","48.5958355333,7.70870099662","R","142 Route d#039;Oberhausbergen","STRASBOURG","67200","06:00","22:00",,"Automate CB|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique|GPL|Carburant qualité supérieure|Station de lavage|Lavage multi-programmes|Station de gonflage","E10|Gazole|E85|SP98|GPLc","O"
