Address;Cars;Bluecar counter;Utilib counter;Utilib 1.4 counter;Charge Slots;Charging Status;City;Displayed comment;ID;Kind;Geo point;Postal code;Public name;Rental status;Scheduled at;Slots;Station type;Status;Subscription status
123 Rue Salvador Allende;6;6;0;1;0;nonexistent;Nanterre;;nanterre-salvadorallende-123;STATION;48.89406, 2.22547;92000;Nanterre/Salvador Allende/123;operational;;0;station;ok;nonexistent
60 rue Edouard Vaillant;4;4;0;0;0;nonexistent;Bagnolet;;bagnolet-edouardvaillant-60;STATION;48.85764, 2.415732;93170;Bagnolet/Edouard Vaillant/60;operational;;2;station;ok;nonexistent
2 boulevard Edgar Quinet;2;2;0;0;0;operational;Paris;;paris-edgarquinet-2;STATION;48.8395108, 2.3301676;75014;Paris/Edgar Quinet/2;operational;;0;station;ok;nonexistent
16 rue de Botzaris;2;2;1;0;0;operational;Paris;;paris-botzaris-16;STATION;48.8768667, 2.3811899;75019;Paris/Botzaris/16;operational;;3;station;ok;nonexistent
70 avenue du Général de Gaulle;0;0;0;0;0;nonexistent;Créteil;;creteil-generaldegaulle-70;STATION;48.79699, 2.447968;94000;Créteil/De Gaulle/70;broken;;0;station;closed;nonexistent
12 rue Denfert Rochereau;1;1;0;0;0;nonexistent;Créteil;;creteil-denfertrochereau-12;STATION;48.7912032, 2.4504989;94000;Créteil/Denfert Rochereau/12;operational;;3;station;ok;nonexistent
2 avenue de l'Épi d’Or;5;5;1;0;0;nonexistent;Villejuif;;villejuif-epidor-2;STATION;48.78148, 2.354342;94800;Villejuif/Épi d'Or/2;operational;;0;station;ok;nonexistent
11 avenue René Coty;5;5;0;0;0;operational;Paris;;paris-renecoty-11;STATION;48.8308657, 2.3339608;75014;Paris/René Coty/11;operational;;0;station;ok;nonexistent
136 boulevard Raspail;0;0;0;0;0;broken;Paris;;paris-raspail-136;STATION;48.8425101, 2.3292257;75006;Paris/Raspail/136;broken;;0;station;closed;nonexistent
125 bis avenue Parmentier;0;0;0;0;2;operational;Paris;;paris-parmentier-125;STATION;48.8690795, 2.371679;75011;Paris/Parmentier/125;operational;;6;station;ok;nonexistent
21 rue Miollis;4;4;0;0;1;operational;Paris;;paris-miollis-21;STATION;48.8458068, 2.3038076;75015;Paris/Miollis/21;operational;;1;station;ok;nonexistent
40 avenue Pierre Kerautret;4;4;0;0;0;nonexistent;Romainville;;romainville-pierrekerautret-40;SPACE;48.8826947, 2.4435891;93230;Romainville/Pierre Kerautret/40;operational;;2;full_station;ok;operational
1 avenue Rachel;0;0;0;0;1;operational;Paris;;paris-rachel-1;STATION;48.8844148, 2.3305461;75018;Paris/Rachel/1;operational;;5;station;ok;nonexistent
188 avenue de Paris;1;1;0;0;0;nonexistent;Châtillon;;chatillon-stalingrad-5;STATION;48.8102855, 2.2995297;92320;Châtillon/Stalingrad/5;operational;;4;station;ok;nonexistent
50 boulevard de la Bastille;0;0;0;0;0;broken;Paris;;paris-bastille-50;STATION;48.8515769, 2.369445;75012;Paris/Bastille/50;broken;;0;station;closed;nonexistent
233 avenue Général De Gaulle;2;2;0;0;0;nonexistent;Clamart;;clamart-generaldegaulle-233;STATION;48.7870782, 2.255763;92140;Clamart/De Gaulle/233;operational;;4;station;ok;nonexistent
26 rue Huché;1;1;0;1;0;operational;Suresnes;;suresnes-huche-26;STATION;48.8766119, 2.2218839;92150;Suresnes/Huché/26;operational;;2;station;ok;nonexistent
4 rue Pouchet;0;0;0;0;1;operational;Paris;;paris-pouchet-4;STATION;48.8916817, 2.318781;75017;Paris/Pouchet/4;operational;;4;station;ok;nonexistent
90 boulevard National;5;5;0;0;0;nonexistent;La Garenne-Colombes;;lagarennecolombes-national-90;STATION;48.9086393, 2.2374151;92250;La Garenne-Colombes/National/90;operational;;1;station;ok;nonexistent
16 rue Claude Bernard;1;1;0;0;2;operational;Paris;;paris-claudebernard-16;STATION;48.8397733, 2.3476575;75005;Paris/Claude Bernard/16;operational;;3;station;ok;nonexistent
204 rue Saint-Martin;1;1;0;0;0;nonexistent;Paris;;paris-saintmartin-204;STATION;48.8633367, 2.3526978;75003;Paris/Saint-Martin/204;operational;;0;station;ok;nonexistent
1 rue d'Uzès;1;1;0;0;0;operational;Paris;;paris-uzes-1;STATION;48.8704209, 2.3454538;75002;Paris/Uzès/1;operational;;2;station;ok;nonexistent
5 rue Jacques Callot;3;3;0;0;0;nonexistent;Paris;;paris-jacquescallot-5;STATION;48.8552045, 2.3371078;75006;Paris/Jacques Callot/5;operational;;0;station;ok;nonexistent
160 avenue Léon Blum;2;2;0;1;0;nonexistent;Maisons-Alfort;;maisonsalfort-leonblum-160;STATION;48.79881, 2.43370175;94700;Maisons-Alfort/Léon Blum/160;operational;;2;station;ok;nonexistent
27 avenue Magellan;4;4;0;1;0;nonexistent;Créteil;;creteil-magellan-27;STATION;48.76895, 2.456477;94000;Créteil/Magellan/27;operational;;1;station;ok;nonexistent
221 rue Saint-Jacques;1;1;0;0;0;nonexistent;Paris;;paris-saintjacques-221;STATION;48.8438007, 2.341924;75005;Paris/Saint-Jacques/221;operational;;2;station;ok;nonexistent
31 boulevard National;2;2;0;0;0;nonexistent;La Garenne-Colombes;;lagarennecolombes-national-31;STATION;48.90347, 2.239274;92250;La Garenne-Colombes/National/31;operational;;1;station;ok;nonexistent
49 avenue de Stalingrad;0;0;0;0;0;nonexistent;Bagnolet;;bagnolet-stalingrad-49;STATION;48.87215, 2.43015;93170;Bagnolet/Stalingrad/49;broken;;0;station;closed;nonexistent
1 rue de Schomberg;0;0;0;0;2;operational;Paris;;paris-schomberg-1;STATION;48.84925, 2.362993;75004;Paris/Schomberg/1;operational;;6;station;ok;nonexistent
2 rue Paul Escudier;1;1;0;0;1;operational;Paris;;paris-paulescudier-2;STATION;48.8805732, 2.3317546;75009;Paris/Paul Escudier/2;operational;;5;station;ok;nonexistent
22 bis rue Legendre;1;1;0;0;0;nonexistent;Paris;;paris-legendre-22;STATION;48.8832659, 2.3127515;75017;Paris/Legendre/22;operational;;3;station;ok;nonexistent
36 Boulevard Richard Lenoir;1;1;0;0;0;nonexistent;Paris;;paris-richardlenoir-36;STATION;48.857259, 2.37139;75011;Paris/Richard Lenoir/36;operational;;2;station;ok;nonexistent
52 boulevard Arago;1;1;0;0;1;operational;Paris;;paris-arago-52;STATION;48.8351639, 2.3446053;75013;Paris/Arago/52;operational;;2;station;ok;nonexistent
37 rue la Boétie;1;1;0;0;0;broken;Paris;;paris-laboetie-37;STATION;48.8737, 2.314663;75008;Paris/La Boétie/37;operational;;0;station;ok;nonexistent
2 avenue Matignon;4;4;0;1;0;operational;Paris;;paris-matignon-2;STATION;48.87006, 2.312597;75008;Paris/Matignon/2;operational;;1;station;ok;nonexistent
38 rue François 1er;3;3;0;0;1;operational;Paris;;paris-francois1er-38;STATION;48.8682112, 2.3046348;75008;Paris/François 1er/38;operational;;1;station;ok;nonexistent
126 rue de Colombes;4;4;0;0;0;nonexistent;La Garenne-Colombes;;lagarennecolombes-colombes-126;STATION;48.9047803, 2.2558349;92250;La Garenne-Colombes/Colombes/126;operational;;1;station;ok;nonexistent
116 rue Réaumur;2;2;0;0;0;operational;Paris;;paris-reaumur-116;STATION;48.86781, 2.34525;75002;Paris/Réaumur/116;operational;;1;station;ok;nonexistent
137 avenue Jean Jaurès;0;0;0;0;0;nonexistent;Clamart;;clamart-jeanjaures-137;STATION;48.8080853, 2.2679023;92140;Clamart/Jean Jaurès/137;operational;;4;station;ok;nonexistent
24 rue Monte Cristo;3;3;0;0;1;operational;Paris;;paris-montecristo-24;STATION;48.8552253, 2.3984912;75020;Paris/Monte Cristo/24;operational;;3;station;ok;nonexistent
25 rue de la Plaine;2;2;0;0;0;operational;Paris;;paris-plaine-25;STATION;48.8500605, 2.4019645;75020;Paris/Plaine/25;operational;;2;station;ok;nonexistent
1 rue Charles Péguy;1;1;0;0;0;nonexistent;Suresnes;;suresnes-charlespeguy-1;STATION;48.8683519, 2.2255443;92150;Suresnes/Charles Péguy/1;operational;;5;station;ok;nonexistent
11 rue d'Artois;2;2;2;0;0;operational;Paris;;paris-artois-11;STATION;48.872759, 2.3080661;75008;Paris/Artois/11;operational;;1;station;ok;nonexistent
166 promenade du Verger;0;0;0;0;0;nonexistent;Issy-les-Moulineaux;;issylesmoulineaux-promenadeduverger-166;STATION;48.81731, 2.27009;92130;Issy-les-Moulineaux/Promenade du Verger/166;operational;;4;station;ok;nonexistent
26 villa Croix-Nivert;6;6;0;0;0;nonexistent;Paris;Station en parking (niv 0), accès 26 villa Croix Nivert;paris-cambronne-parking;PARKING;48.84547, 2.30117;75015;Paris/Cambronne/Parking;operational;;0;station;ok;nonexistent
1 Place Georges Pompidou;3;3;0;0;0;nonexistent;Levallois-Perret;Station en parking (niv -1), accès Place Georges Pompidou;levalloisperret-pompidou-parking;PARKING;48.89851, 2.28102;92300;Levallois-Perret/Pompidou/Parking;operational;;2;station;ok;nonexistent
26 boulevard Gouvion Saint-Cyr;4;4;0;0;0;nonexistent;Paris;Station en parking (niv -1), accès 26 bvd Gouvion Saint-Cyr;paris-gouvionmaillot-parking;PARKING;48.8836, 2.28807;75017;Paris/Gouvion Maillot/Parking;operational;;2;station;ok;nonexistent
81 avenue Édouard Vaillant;3;3;1;0;0;nonexistent;Boulogne-Billancourt;;boulognebillancourt-edouardvaillant-81;STATION;48.8344135, 2.2464756;92100;Boulogne-Billancourt/Édouard Vaillant/81;operational;;0;station;ok;nonexistent
21 Rue Abel Gance;2;2;0;0;0;nonexistent;Paris;Station en parking (niv -1), accès rue Abel Gance;paris-vincentauriol-parking;PARKING;48.83516, 2.37305;75013;Paris/Vincent Auriol/Parking;operational;;4;station;ok;nonexistent
120 boulevard du Montparnasse;0;0;0;0;0;nonexistent;Paris;Station en parking (niv -2), accès 125 bvd du Montparnasse;paris-montparnasseraspail-parking;PARKING;48.84147, 2.33078;75014;Paris/Montparnasse Raspail/Parking;broken;;0;station;closed;nonexistent
2 avenue de la Porte Saint-Cloud;6;6;0;0;0;nonexistent;Paris;;paris-portesaintcloud-parking;PARKING;48.83882, 2.2537;75016;Paris/Porte Saint-Cloud/Parking;operational;;0;station;ok;nonexistent
31 boulevard de Grenelle;0;0;0;0;0;nonexistent;Paris;;paris-grenelle31-parking;PARKING;48.85255, 2.29071;75015;Paris/Grenelle 31/Parking;broken;;0;station;closed;nonexistent
1 boulevard Garibaldi;0;0;0;0;0;nonexistent;Paris;;paris-garibaldicambronne-parking;PARKING;48.84754, 2.30291;75015;Paris/Garibaldi Cambronne/Parking;broken;;0;station;closed;nonexistent
2 avenue de la République;2;2;0;0;0;nonexistent;Clamart;;clamart-republique-2;STATION;48.78123, 2.238153;92140;Clamart/République/2;operational;;4;station;ok;nonexistent
14 rue Bertin Poirée;0;0;0;0;1;operational;Paris;;paris-bertinpoiree-14;STATION;48.8588109, 2.3449501;75001;Paris/Bertin Poirée/14;operational;;5;station;ok;nonexistent
51 avenue Jean Jaurès;3;3;0;0;0;nonexistent;Montrouge;;montrouge-jeanjaures-51;STATION;48.81637, 2.312146;92120;Montrouge/Jean Jaurès/51;operational;;2;station;ok;nonexistent
1 rue Olympe de Gouge;5;5;1;0;0;nonexistent;Asnières-sur-Seine;;asnieressurseine-olympedegouge-1;STATION;48.9179468, 2.3189865;92600;Asnières-sur-Seine/Olympe de Gouge/1;operational;;0;station;ok;nonexistent
11 rue Robert Lavergne;4;4;0;0;0;nonexistent;Asnières-sur-Seine;;asnieressurseine-robertlavergne-11;STATION;48.92852, 2.27253;92600;Asnières-sur-Seine/Robert Lavergne/11;operational;;2;station;ok;nonexistent
21 avenue de Paris;0;0;0;0;0;nonexistent;Châtillon;;chatillon-paris-21;STATION;48.8048765, 2.2898962;92320;Châtillon/Paris/21;operational;;4;station;ok;nonexistent
10 Rue des Bruyères;5;5;0;2;0;operational;Les Lilas;;leslilas-bruyeres-10;STATION;48.8783253, 2.413255;93260;Les Lilas/Bruyères/10;operational;;0;station;ok;nonexistent
13 Rue Léon Blum;3;3;0;1;0;nonexistent;Bagneux;;bagneux-leonblum-13;STATION;48.7941792, 2.3017033;92220;Bagneux/Léon Blum/13;operational;;1;station;ok;nonexistent
153 Rue Jean Jaurès;4;4;0;0;0;nonexistent;Villejuif;;villejuif-jeanjaures-153;STATION;48.7891489, 2.3670245;94800;Villejuif/Jean Jaurès/153;operational;;1;station;ok;nonexistent
236 Avenue Henri Barbusse;1;1;0;0;0;nonexistent;Drancy;;drancy-henribarbusse-236;STATION;48.92347, 2.460301;93700;Drancy/Henri Barbusse/236;operational;;3;station;ok;nonexistent
52 Rue des Bons Raisins;1;1;0;0;0;nonexistent;Rueil-Malmaison;;rueilmalmaison-bonsraisins-52;STATION;48.87265, 2.19527;92500;Rueil-Malmaison/Bons Raisins/52;operational;;5;station;ok;nonexistent
40 Avenue Victor Hugo;0;0;0;0;0;nonexistent;Clamart;;clamart-victorhugo-40;STATION;48.804098, 2.2673976;92140;Clamart/Victor Hugo/40;operational;;6;station;ok;nonexistent
10 Rue Sadi Carnot;0;0;1;0;0;nonexistent;Asnières-sur-Seine;;asnieressurseine-sadicarnot-10;STATION;48.9100165, 2.2897023;92600;Asnières-sur-Seine/Sadi Carnot/10;operational;;3;station;ok;nonexistent
10 Rue Anizan Cavillon;0;0;0;0;0;nonexistent;Le Bourget;;lebourget-anizancavillon-10;SPACE;48.9350451, 2.424831;93350;Le Bourget/Anizan Cavillon/10;operational;;3;full_station;ok;broken
156 Boulevard Charles de Gaulle;6;6;0;0;0;nonexistent;Colombes;;colombes-charlesdegaulle-156;STATION;48.9151379, 2.2284904;92700;Colombes/Charles de Gaulle/156;operational;;0;station;ok;nonexistent
107 Quai de Valmy;4;4;0;1;0;operational;Paris;;paris-valmy-107;STATION;48.87484, 2.36289;75010;Paris/Valmy/107;operational;;1;station;ok;nonexistent
41 avenue Bosquet;0;0;0;0;1;operational;Paris;;paris-bosquet-41;STATION;48.8580816, 2.3040495;75007;Paris/Bosquet/41;operational;;3;station;ok;nonexistent
61 quai Blanqui;0;0;0;0;0;nonexistent;Alfortville;;alfortville-blanqui-61;STATION;48.80188, 2.415843;94140;Alfortville/Blanqui/61;broken;;0;station;closed;nonexistent
216 avenue du Général Leclerc;4;4;0;2;0;nonexistent;Créteil;;creteil-leclerc-216;STATION;48.7818714, 2.4739148;94000;Créteil/Leclerc/216;operational;;0;station;ok;nonexistent
7 rue Vaudetard;6;6;0;0;0;nonexistent;Issy-les-Moulineaux;;issylesmoulineaux-vaudetard-7;STATION;48.8271, 2.27659;92130;Issy-les-Moulineaux/Vaudetard/7;operational;;1;station;ok;nonexistent
220 rue Marcadet;0;0;0;0;1;operational;Paris;;paris-marcadet-220;STATION;48.8920824, 2.3331353;75018;Paris/Marcadet/220;operational;;6;station;ok;nonexistent
251 rue de Charenton;4;4;0;0;0;operational;Paris;;paris-charenton-251;STATION;48.8364094, 2.3922556;75012;Paris/Charenton/251;operational;;1;station;ok;nonexistent
1 Place des Pré-Hauts;0;0;0;0;0;nonexistent;Verrières-le-Buisson;;verriereslebuisson-prehauts-1;SPACE;48.75219, 2.271931;91370;Verrières-le-Buisson/Pré-Hauts/1;operational;;6;full_station;ok;operational
174 rue Etienne Dolet;3;3;1;0;0;nonexistent;Alfortville;;alfortville-etiennedolet-174;STATION;48.78413, 2.427832;94140;Alfortville/Etienne Dolet/174;operational;;0;station;ok;nonexistent
32 rue Broussais;4;4;0;0;1;operational;Paris;;paris-broussais-32;STATION;48.82844, 2.336613;75014;Paris/Broussais/32;operational;;1;station;ok;nonexistent
22 rue François Delage;0;0;0;0;0;nonexistent;Cachan;;cachan-francoisdelage-22;STATION;48.79263, 2.337104;94230;Cachan/François Delage/22;broken;;0;station;closed;nonexistent
10 avenue Georges Clémenceau;7;7;0;0;0;nonexistent;Nogent-sur-Marne;;nogentsurmarne-georgesclemenceau-10;STATION;48.835662, 2.4723332;94130;Nogent-sur-Marne/Georges Clémenceau/10;operational;;0;station;ok;nonexistent
157 boulevard Murat;4;4;0;1;1;operational;Paris;;paris-murat-157;STATION;48.83791, 2.262842;75016;Paris/Murat/157;operational;;1;station;ok;nonexistent
16 rue Raoul Nordling;2;2;0;0;0;nonexistent;Bois-Colombes;;boiscolombes-raoulnordling-16;STATION;48.90487, 2.264084;92270;Bois-Colombes/Raoul Nordling/16;operational;;4;station;ok;nonexistent
1 rue Léon Frot;0;0;0;0;0;nonexistent;Paris;;paris-leonfrot-1;STATION;48.8533715, 2.3882044;75011;Paris/Léon Frot/1;operational;;4;station;ok;nonexistent
40 rue de Courcelles;3;3;0;0;1;operational;Paris;;paris-courcelles-40;STATION;48.8761878, 2.3082976;75008;Paris/Courcelles/40;operational;;3;station;ok;nonexistent
14 rue Velpeau;4;4;0;0;0;nonexistent;Antony;;antony-velpeau-14;STATION;48.7549117, 2.301541;92160;Antony/Velpeau/14;operational;;0;station;ok;nonexistent
106 rue Vercingétorix;0;0;0;0;0;broken;Paris;;paris-vercingetorix-106;STATION;48.8344374, 2.3137055;75014;Paris/Vercingétorix/106;broken;;0;station;closed;nonexistent
34 avenue Jean Moulin;3;3;0;0;0;nonexistent;Paris;;paris-jeanmoulin-34;STATION;48.8266807, 2.3237355;75014;Paris/Jean Moulin/34;operational;;2;station;ok;nonexistent
64 Boulevard Maurice Barres;6;6;0;0;0;nonexistent;Neuilly-sur-Seine;;neuillysurseine-mauricebarres-64;STATION;48.8790938, 2.2703186;92200;Neuilly-sur-Seine/Maurice Barres/64;operational;;0;station;ok;nonexistent
16 avenue de la république;4;4;0;0;0;nonexistent;Gennevilliers;;gennevilliers-republique-16;STATION;48.9200472, 2.2971486;92230;Gennevilliers/République/16;operational;;1;station;ok;nonexistent
66 rue Henri Barbusse;2;2;0;0;0;operational;Paris;;paris-henribarbusse-66;STATION;48.83912, 2.337229;75014;Paris/Henri Barbusse/66;operational;;3;station;ok;nonexistent
4 rue Émile Reynaud;1;1;0;0;1;operational;Paris;;paris-emilereynaud-4;STATION;48.90176, 2.38589;75019;Paris/Émile Reynaud/4;operational;;3;station;ok;nonexistent
8 rue Adolphe Mille;5;5;0;0;0;operational;Paris;;paris-adolphemille-8;STATION;48.888588, 2.3888175;75019;Paris/Adolphe Mille/8;operational;;0;station;ok;nonexistent
31 avenue de la Division Leclerc;7;7;0;0;0;nonexistent;Fontenay-aux-Roses;;fontenayauxroses-divisionleclerc-31;STATION;48.795005, 2.274407;92260;Fontenay-aux-Roses/Division Leclerc/31;operational;;0;station;ok;nonexistent
27 boulevard de Stalingrad;6;6;0;1;0;nonexistent;Malakoff;;malakoff-stalingrad-27;STATION;48.8142269, 2.2878426;92240;Malakoff/Stalingrad/27;operational;;0;station;ok;nonexistent
5 boulevard Vincent Raspail;4;4;0;0;0;nonexistent;Nanterre;;nanterre-vincentraspail-5;STATION;48.8963559, 2.2076635;92000;Nanterre/Vincent Raspail/5;operational;;1;station;ok;nonexistent
43 avenue de la République;1;1;0;0;0;nonexistent;Montrouge;;montrouge-republique-43;SPACE;48.81909, 2.319941;92120;Montrouge/République/43;operational;;4;full_station;ok;operational
28 rue d'Aumale;2;2;0;0;0;nonexistent;Paris;;paris-aumale-28;STATION;48.878643, 2.3347774;75009;Paris/Aumale/28;operational;;1;station;ok;nonexistent
249 avenue Gambetta;0;0;0;0;0;broken;Paris;;paris-gambetta-249;STATION;48.8757323, 2.4060008;75020;Paris/Gambetta/249;broken;;0;station;closed;nonexistent
3 rue Roger Salengro;2;2;0;2;0;nonexistent;Drancy;;drancy-rogersalengro-3;STATION;48.9216032, 2.4411713;93700;Drancy/Roger Salengro/3;operational;;0;station;ok;nonexistent
5 avenue de l'Europe;0;0;0;0;0;nonexistent;Colombes;;colombes-europe-5;STATION;48.92701, 2.2457526;92700;Colombes/Europe/5;broken;;0;station;closed;nonexistent
63 avenue d'Iéna;5;5;0;0;0;nonexistent;Paris;;paris-iena-63;STATION;48.8713288, 2.295196;75016;Paris/Iéna/63;operational;;0;station;ok;nonexistent
9 boulevard Paul Vaillant Couturier;2;2;0;1;0;nonexistent;Villejuif;;villejuif-paulvaillantcouturier-9;SPACE;48.795504, 2.367414;94800;Villejuif/Paul Vaillant Couturier/9;operational;;3;full_station;ok;operational
185 avenue du Maine;0;0;0;0;1;operational;Paris;;paris-maine-185;STATION;48.83072, 2.325855;75014;Paris/Maine/185;operational;;4;station;ok;nonexistent
2 rue du Commandant Lamy;1;1;0;0;0;nonexistent;Paris;;paris-commandantlamy-2;STATION;48.85579, 2.374203;75011;Paris/Commandant Lamy/2;operational;;2;station;ok;nonexistent
31 rue du Louvre;2;2;0;0;0;nonexistent;Paris;;paris-louvre-31;STATION;48.8660947, 2.3433342;75002;Paris/Louvre/31;operational;;1;station;ok;nonexistent
5 avenue de la République;0;0;0;0;1;operational;Paris;;paris-republique-5;STATION;48.86661, 2.36784;75011;Paris/République/5;operational;;5;station;ok;nonexistent
11 avenue Daumesnil;4;4;0;0;0;nonexistent;Saint-Mandé;;saintmande-daumesnil-11;STATION;48.83369, 2.414124;94160;Saint-Mandé/Daumesnil/11;operational;;1;station;ok;nonexistent
1 rue Jean-François Lépine;0;0;0;0;0;broken;Paris;;paris-jeanfrancoislepine-1;STATION;48.88608, 2.359072;75018;Paris/Jean-François Lépine/1;broken;;0;station;closed;nonexistent
52 rue Charles Hermite;0;0;0;0;0;broken;Paris;;paris-charleshermite-52;STATION;48.8990509, 2.3649827;75018;Paris/Charles Hermite/52;broken;;0;station;closed;nonexistent
73 rue Marcelin Berthelot;3;3;0;0;0;nonexistent;Drancy;;drancy-marcelinberthelot-73;STATION;48.9177255, 2.4464355;93700;Drancy/Marcelin Berthelot/73;operational;;0;station;ok;nonexistent
52 rue Arago;4;4;0;1;0;nonexistent;Puteaux;;puteaux-arago-52;STATION;48.8860877, 2.2478443;92800;Puteaux/Arago/52;operational;;0;station;ok;nonexistent
50 rue Botzaris;3;3;0;0;2;operational;Paris;;paris-botzaris-50;STATION;48.8792228, 2.3839164;75019;Paris/Botzaris/50;operational;;3;station;ok;nonexistent
18 avenue du Maréchal Juin;4;4;0;1;0;nonexistent;Meudon-la-Forêt;;meudon-marechaljuin-18;STATION;48.788083, 2.216266;92360;Meudon/Maréchal Juin/18;operational;;0;station;ok;nonexistent
39 rue Julien Lacroix;4;4;0;0;1;operational;Paris;;paris-julienlacroix-39;STATION;48.8698372, 2.3850271;75020;Paris/Julien Lacroix/39;operational;;2;station;ok;nonexistent
